jobId,4x4,enqueued_time,started_working_time,finished_time
2e5100a3-cb07-4879-87fc-18986ea98b2a,ygr5-vcbg,2016-04-18T12:31:29.740-07:00,2016-04-18T12:31:30.045-07:00,2016-04-18T12:31:31.921-07:00
799bfa62-53bf-4582-91ac-179d8262e023,5k2z-suxx,2016-04-01T09:31:28.477-07:00,2016-04-01T09:31:28.792-07:00,2016-04-01T09:31:30.028-07:00
662a399b-2405-45c4-9574-31abbfc5beae,ygr5-vcbg,2016-04-18T00:01:28.118-07:00,2016-04-18T00:01:28.416-07:00,2016-04-18T00:01:29.969-07:00
fad22d45-9f2e-4a37-872d-e297273fceb2,5k2z-suxx,2016-04-14T14:31:28.859-07:00,2016-04-14T14:31:29.151-07:00,2016-04-14T14:31:30.503-07:00
e3cab4a8-1466-435f-ab87-41bfab95cc84,ygr5-vcbg,2016-04-10T10:31:26.428-07:00,2016-04-10T10:31:26.743-07:00,2016-04-10T10:31:28.254-07:00
1d90cda7-f8dc-42bd-8ebd-d3a77cc08cde,t2qc-9pjd,2016-03-28T21:18:26.592-07:00,2016-03-28T21:18:27.123-07:00,2016-03-28T21:18:28.989-07:00
22443d53-230e-44fe-a18d-3e5e2813e35f,5k2z-suxx,2016-04-19T07:01:28.034-07:00,2016-04-19T07:01:28.319-07:00,2016-04-19T07:01:29.410-07:00
b347050a-368e-466c-8be4-efc99dfbb44f,ygr5-vcbg,2016-04-13T02:16:35.027-07:00,2016-04-13T02:16:35.409-07:00,2016-04-13T02:16:36.926-07:00
5d4dbea2-07a0-4290-94b5-3c5b5f52226d,t2qc-9pjd,2016-04-25T04:33:26.478-07:00,2016-04-25T04:33:26.790-07:00,2016-04-25T04:33:29.764-07:00
f87225f3-2e9f-4e4d-a355-0aaaa34ed617,t2qc-9pjd,2016-04-01T20:33:25.886-07:00,2016-04-01T20:33:26.172-07:00,2016-04-01T20:33:28.203-07:00
d909b167-95ac-4c52-8bf6-945dd1362c7f,n4j6-wkkf,2016-04-03T04:18:29.628-07:00,2016-04-03T04:18:29.892-07:00,2016-04-03T04:18:31.984-07:00
9b5e29e6-fd66-4a74-a78c-5da45528e1f4,5k2z-suxx,2016-04-03T20:46:27.706-07:00,2016-04-03T20:46:28.098-07:00,2016-04-03T20:46:28.916-07:00
36b34c2b-5f2a-4cd1-8ba6-721e164bd607,ygr5-vcbg,2016-04-06T22:16:25.802-07:00,2016-04-06T22:16:26.241-07:00,2016-04-06T22:16:27.842-07:00
60cd4ab5-b939-44d9-86b5-910ad8fe9080,5k2z-suxx,2016-03-29T18:46:27.148-07:00,2016-03-29T18:46:27.603-07:00,2016-03-29T18:46:28.761-07:00
f97510e0-c226-4aa9-9d92-313f2149bfbf,ygr5-vcbg,2016-04-25T01:46:25.645-07:00,2016-04-25T01:46:26.056-07:00,2016-04-25T01:46:27.428-07:00
eea8ba99-c4f9-4278-9476-6178647510a5,n4j6-wkkf,2016-04-04T13:03:27.928-07:00,2016-04-04T13:03:28.332-07:00,2016-04-04T13:03:30.684-07:00
a843f321-3f30-4db6-9b29-31f4831b6fc4,5k2z-suxx,2016-03-31T18:16:27.732-07:00,2016-03-31T18:16:28.144-07:00,2016-03-31T18:16:29.140-07:00
11b37197-e4e6-4bed-8210-643fee8b76f4,ygr5-vcbg,2016-04-20T13:01:26.852-07:00,2016-04-20T13:01:27.223-07:00,2016-04-20T13:01:29.183-07:00
39d15f76-12bf-4df9-ad43-200212ef2334,5k2z-suxx,2016-04-14T15:01:29.052-07:00,2016-04-14T15:01:29.514-07:00,2016-04-14T15:01:30.616-07:00
d34e9526-583e-4083-a0ca-613448b0b8b7,t2qc-9pjd,2016-04-26T22:18:26.914-07:00,2016-04-26T22:18:27.539-07:00,2016-04-26T22:18:29.446-07:00
1de98c31-cd97-4d5e-9caa-0aece7602a5b,t2qc-9pjd,2016-04-06T09:18:28.719-07:00,2016-04-06T09:18:29.024-07:00,2016-04-06T09:19:57.181-07:00
5c3339ee-8f6a-4d2c-bb07-4bfe3cb480b2,5k2z-suxx,2016-04-15T15:46:29.223-07:00,2016-04-15T15:46:29.526-07:00,2016-04-15T15:46:30.336-07:00
5734cee4-b773-4b70-8780-48108796cb17,t2qc-9pjd,2016-04-15T23:33:29.785-07:00,2016-04-15T23:33:30.108-07:00,2016-04-15T23:33:32.047-07:00
95896fef-5e01-48f6-b122-313686781c6a,ydr8-5enu,2016-04-22T05:02:21.962-07:00,2016-04-22T05:02:22.273-07:00,2016-04-22T05:05:53.892-07:00
00b81aec-d84a-4f1e-af02-2a3c7932e966,dmeb-2zra,2016-03-31T02:21:24.935-07:00,2016-03-31T02:21:25.188-07:00,2016-03-31T02:21:26.705-07:00
f2046b5d-abe9-42aa-b1e2-15254b1ccabf,5k2z-suxx,2016-04-13T08:01:29.714-07:00,2016-04-13T08:01:30.093-07:00,2016-04-13T08:01:31.705-07:00
381973ff-6658-4439-8276-fefabee56633,t2qc-9pjd,2016-04-20T12:18:25.820-07:00,2016-04-20T12:18:26.141-07:00,2016-04-20T12:18:27.831-07:00
ca063b08-dac2-4833-8446-d3974315c6d7,5k2z-suxx,2016-04-15T12:01:27.461-07:00,2016-04-15T12:01:27.788-07:00,2016-04-15T12:01:28.706-07:00
0308a8aa-0713-4457-802a-cf8795f5e056,n4j6-wkkf,2016-04-26T16:18:27.933-07:00,2016-04-26T16:18:51.829-07:00,2016-04-26T16:18:53.785-07:00
ce023060-6ecb-40f5-99bc-6ce572fae54d,r5kz-chrr,2016-04-11T02:53:41.056-07:00,2016-04-11T02:53:41.563-07:00,2016-04-11T02:56:47.423-07:00
701109c3-aec6-430b-8322-357e96e4d25f,t2qc-9pjd,2016-04-19T13:48:27.909-07:00,2016-04-19T13:48:28.307-07:00,2016-04-19T13:48:31.377-07:00
197ee0f2-aafa-442c-a632-4b1e1d8428e3,ygr5-vcbg,2016-04-24T22:16:31.314-07:00,2016-04-24T22:16:31.657-07:00,2016-04-24T22:16:32.822-07:00
bff833e7-331d-4d42-bb7a-72287585088b,ygr5-vcbg,2016-04-21T00:46:28.199-07:00,2016-04-21T00:46:28.523-07:00,2016-04-21T00:46:29.814-07:00
9d638783-c0ff-41f9-915c-8e564b7c1764,n4j6-wkkf,2016-03-29T01:18:26.242-07:00,2016-03-29T01:18:26.622-07:00,2016-03-29T01:18:28.675-07:00
51b430c4-3430-4270-8293-edcf19f86e06,t2qc-9pjd,2016-04-18T18:03:29.559-07:00,2016-04-18T18:03:29.829-07:00,2016-04-18T18:03:31.772-07:00
792b2d24-dc40-4392-949b-a93f3da2d2d2,5k2z-suxx,2016-04-16T04:31:28.919-07:00,2016-04-16T04:31:29.317-07:00,2016-04-16T04:31:30.284-07:00
f38623d8-ca53-43ac-932f-984be5beac00,ygr5-vcbg,2016-04-06T20:16:29.192-07:00,2016-04-06T20:16:29.599-07:00,2016-04-06T20:16:31.018-07:00
4019712e-99f6-4f3a-b880-c4bc5bffa899,ezma-pppn,2016-04-19T02:55:06.599-07:00,2016-04-19T02:55:07.056-07:00,2016-04-19T02:57:21.173-07:00
65c17077-eab3-473d-b8ed-9d6d2a083f32,5k2z-suxx,2016-04-25T21:01:26.071-07:00,2016-04-25T21:01:26.430-07:00,2016-04-25T21:01:27.544-07:00
89b77bab-3bac-451a-9d75-f1930cb7e555,ygr5-vcbg,2016-04-03T18:01:27.239-07:00,2016-04-03T18:01:27.556-07:00,2016-04-03T18:01:28.622-07:00
beaec1ce-05f0-4ac6-ba3c-ca0783a81696,n4j6-wkkf,2016-04-23T15:33:26.736-07:00,2016-04-23T15:33:27.102-07:00,2016-04-23T15:33:29.327-07:00
99c1f0b4-ea6f-493d-b16e-f4b9ccb4b560,5k2z-suxx,2016-03-29T22:01:25.616-07:00,2016-03-29T22:01:25.943-07:00,2016-03-29T22:01:27.154-07:00
87ee2412-1f8f-4a2d-95e3-f7844d4a8fdd,s4vu-giwb,2016-04-20T01:33:37.633-07:00,2016-04-20T01:33:38.043-07:00,2016-04-20T01:35:21.793-07:00
104128c7-fd1a-4426-a4af-40fa11d21db5,t2qc-9pjd,2016-04-27T03:18:27.553-07:00,2016-04-27T03:18:27.994-07:00,2016-04-27T03:18:31.927-07:00
d6c8fee4-cba1-415a-9521-d89ff30626a9,t2qc-9pjd,2016-04-26T03:03:29.470-07:00,2016-04-26T03:03:29.861-07:00,2016-04-26T03:03:31.761-07:00
1b847f6b-2dba-4ad1-ac36-79c46192e8e6,5k2z-suxx,2016-04-26T16:01:26.824-07:00,2016-04-26T16:02:10.156-07:00,2016-04-26T16:02:11.438-07:00
992f270e-e8cb-4cdc-9a45-7262b8dadbf2,n4j6-wkkf,2016-04-08T14:18:30.489-07:00,2016-04-08T14:18:30.975-07:00,2016-04-08T14:18:33.186-07:00
a2efa48f-e373-497d-aeb3-b36362f1367d,n4j6-wkkf,2016-04-25T20:03:28.150-07:00,2016-04-25T20:03:28.682-07:00,2016-04-25T20:03:31.017-07:00
09737617-1e9c-4044-81e6-b5a24f52319e,5k2z-suxx,2016-04-19T08:46:28.100-07:00,2016-04-19T08:46:28.698-07:00,2016-04-19T08:46:29.947-07:00
573a1c41-24ef-4fb7-b542-92ffebc61455,t2qc-9pjd,2016-04-11T04:33:27.011-07:00,2016-04-11T04:33:27.373-07:00,2016-04-11T04:33:29.917-07:00
da87d1aa-3b2c-43ba-ae06-1ffa9630d055,5k2z-suxx,2016-04-01T15:46:33.446-07:00,2016-04-01T15:46:33.781-07:00,2016-04-01T15:46:34.928-07:00
f929e4ed-28be-4aca-b0df-98ab549f9d09,97wa-y6ff,2016-03-31T17:31:15.107-07:00,2016-03-31T17:31:15.536-07:00,2016-03-31T17:31:19.881-07:00
f2c3bdbd-cce5-42c8-8310-84017a420a5a,pahz-egmi,2016-04-08T02:25:39.806-07:00,2016-04-08T02:25:40.191-07:00,2016-04-08T02:26:01.446-07:00
2a3f868d-0d83-4380-aa8d-1ae99aa2448b,ygr5-vcbg,2016-04-12T06:31:29.764-07:00,2016-04-12T06:31:30.190-07:00,2016-04-12T06:31:31.787-07:00
b3a3d8f3-1468-4ebc-aa1d-f08e9e673c51,97wa-y6ff,2016-04-07T12:31:04.790-07:00,2016-04-07T12:31:05.105-07:00,2016-04-07T12:31:12.508-07:00
36181088-0e7e-4a8d-8d1c-1a200fbe1c75,t2qc-9pjd,2016-04-10T10:48:25.099-07:00,2016-04-10T10:48:25.392-07:00,2016-04-10T10:48:27.188-07:00
c0775361-22b9-4045-9355-96e9f86f9179,w7c3-qjgj,2016-04-11T05:25:27.268-07:00,2016-04-11T05:25:27.619-07:00,2016-04-11T05:25:29.027-07:00
ace349cf-b0de-4327-81dc-4fe391fb9da2,rjqd-wjij,2016-04-21T02:15:43.250-07:00,2016-04-21T02:15:44.142-07:00,2016-04-21T02:15:48.722-07:00
b29ac2d7-b71b-49aa-b376-344df8a9e47c,t2qc-9pjd,2016-04-03T06:03:27.809-07:00,2016-04-03T06:03:28.100-07:00,2016-04-03T06:03:29.916-07:00
993e0781-ed42-46e6-94d4-97032d495a3e,t2qc-9pjd,2016-04-11T13:48:29.739-07:00,2016-04-11T13:48:30.169-07:00,2016-04-11T13:48:32.202-07:00
f1c42b56-dc1a-472d-bf82-086195138486,n4j6-wkkf,2016-04-04T23:03:28.003-07:00,2016-04-04T23:03:28.314-07:00,2016-04-04T23:03:30.423-07:00
4519b71c-294d-4427-b572-6145ca3ca459,t2qc-9pjd,2016-04-14T13:03:25.150-07:00,2016-04-14T13:03:25.469-07:00,2016-04-14T13:03:27.286-07:00
76af0205-19c8-4f72-980b-288e13f6379f,ygr5-vcbg,2016-04-05T04:31:27.880-07:00,2016-04-05T04:31:28.194-07:00,2016-04-05T04:31:29.633-07:00
40bb56b2-0b27-496a-8cb3-2b1e3f906f18,rsxa-ify5,2016-04-20T01:15:48.091-07:00,2016-04-20T01:15:48.617-07:00,2016-04-20T01:16:05.268-07:00
9642e340-27b7-4b27-8483-1c1dc2f73fac,n4j6-wkkf,2016-04-18T21:33:26.849-07:00,2016-04-18T21:33:27.179-07:00,2016-04-18T21:33:29.834-07:00
e1c4d5a2-57a7-4439-913b-e03783b74987,n4j6-wkkf,2016-04-18T23:03:33.503-07:00,2016-04-18T23:03:33.820-07:00,2016-04-18T23:03:36.050-07:00
550390ca-371a-4286-88c9-f7eb1cb15f03,n4j6-wkkf,2016-03-29T22:03:30.165-07:00,2016-03-29T22:03:30.646-07:00,2016-03-29T22:03:33.260-07:00
8dd97720-ee6b-4a64-bf48-bfcf601e07e1,pahz-egmi,2016-04-19T02:25:42.467-07:00,2016-04-19T02:25:42.918-07:00,2016-04-19T02:25:58.186-07:00
4d4e05f2-c7d0-42a6-8fb1-737a3b7deb16,t2qc-9pjd,2016-04-20T11:48:26.262-07:00,2016-04-20T11:48:26.528-07:00,2016-04-20T11:48:28.522-07:00
81ec5a25-d80b-4427-bf32-815e33788d95,t2qc-9pjd,2016-04-07T23:03:24.771-07:00,2016-04-07T23:03:25.161-07:00,2016-04-07T23:03:26.968-07:00
0340a7fa-5a49-4436-aee5-7d9f99bcf84a,ygr5-vcbg,2016-04-19T10:16:30.274-07:00,2016-04-19T10:16:30.624-07:00,2016-04-19T10:16:31.898-07:00
b053dd54-5a98-44ba-82db-eea853593031,t2qc-9pjd,2016-03-30T23:03:27.354-07:00,2016-03-30T23:03:27.776-07:00,2016-03-30T23:03:29.757-07:00
df921528-50ef-4987-a9f8-94abd208d453,t2qc-9pjd,2016-04-24T12:03:23.932-07:00,2016-04-24T12:03:24.285-07:00,2016-04-24T12:03:26.454-07:00
50d2ada4-776c-4e16-ba44-f2f99a4194fd,n4j6-wkkf,2016-04-17T12:18:26.341-07:00,2016-04-17T12:18:26.761-07:00,2016-04-17T12:18:28.849-07:00
e96c0ab6-ba8d-4052-8d28-1ac3603360eb,r5kz-chrr,2016-04-08T02:54:59.161-07:00,2016-04-08T02:54:59.455-07:00,2016-04-08T02:58:46.978-07:00
fd7c12b0-7dca-4ffd-a624-67c2ecb514a1,5k2z-suxx,2016-03-30T08:46:26.334-07:00,2016-03-30T08:46:26.684-07:00,2016-03-30T08:46:27.735-07:00
da8e8bf0-da28-4e44-bd9c-a5158d4cce18,ygr5-vcbg,2016-04-22T22:46:27.352-07:00,2016-04-22T22:46:27.678-07:00,2016-04-22T22:46:28.969-07:00
fef1bfba-3054-4e19-bab0-080bc5fa40be,t2qc-9pjd,2016-04-12T19:03:26.508-07:00,2016-04-12T19:03:27.001-07:00,2016-04-12T19:03:28.970-07:00
f9025aef-5236-4d7a-823a-4eac4f53d008,eqdx-4qxd,2016-04-13T02:24:28.128-07:00,2016-04-13T02:24:28.573-07:00,2016-04-13T02:24:30.800-07:00
80e27ab2-52e8-455a-9273-e1f19700d927,t2qc-9pjd,2016-04-08T15:18:27.651-07:00,2016-04-08T15:18:27.963-07:00,2016-04-08T15:18:29.797-07:00
966fc0ad-1645-4d3b-b6fc-05341f399223,t2qc-9pjd,2016-04-07T15:18:24.674-07:00,2016-04-07T15:18:24.964-07:00,2016-04-07T15:18:26.719-07:00
40e00a28-2621-4355-b088-e87c485ae6d6,n4j6-wkkf,2016-04-12T13:03:27.776-07:00,2016-04-12T13:03:28.119-07:00,2016-04-12T13:03:30.299-07:00
38ed0ab3-4fc6-4654-85eb-1edd9488c1bc,ujwc-724r,2016-04-19T22:09:38.960-07:00,2016-04-19T22:09:39.262-07:00,2016-04-19T22:10:44.272-07:00
033ba919-da9f-4c91-b459-60f896df8d82,ygr5-vcbg,2016-04-21T01:46:29.341-07:00,2016-04-21T01:46:29.726-07:00,2016-04-21T01:46:31.234-07:00
24984616-5112-4f03-8689-c1b5276ea3db,t2qc-9pjd,2016-04-03T11:33:25.619-07:00,2016-04-03T11:33:25.994-07:00,2016-04-03T11:33:27.920-07:00
af600f4f-892b-416a-b1d9-88f0955bd565,t2qc-9pjd,2016-04-21T15:33:24.965-07:00,2016-04-21T15:33:25.415-07:00,2016-04-21T15:33:28.459-07:00
de354f3f-44ac-4915-bea6-2e167d8c8bd8,n4j6-wkkf,2016-03-30T14:33:28.904-07:00,2016-03-30T14:33:29.193-07:00,2016-03-30T14:33:31.249-07:00
b6a099dd-4cd8-4005-bd91-f36bffd7eae7,2eqz-3nvz,2016-04-19T02:26:32.082-07:00,2016-04-19T02:26:32.354-07:00,2016-04-19T02:26:37.570-07:00
e0ce5842-01e1-4143-9acd-55849169d511,ygr5-vcbg,2016-04-02T03:01:31.345-07:00,2016-04-02T03:01:31.744-07:00,2016-04-02T03:01:33.391-07:00
ec83092e-b151-4bd6-97dd-b736e35e2574,hhkd-xvj4,2016-04-23T03:18:31.240-07:00,2016-04-23T03:18:31.581-07:00,2016-04-23T03:18:50.468-07:00
28ebf655-0d52-4d6a-ae62-85ce56734944,ygr5-vcbg,2016-04-22T08:16:27.697-07:00,2016-04-22T08:16:28.084-07:00,2016-04-22T08:16:30.536-07:00
9fae0835-5823-43c1-af98-d4c9c83b5448,n4j6-wkkf,2016-04-12T08:03:29.037-07:00,2016-04-12T08:03:29.334-07:00,2016-04-12T08:03:31.587-07:00
8fcabab3-8b65-48cf-a440-df660efabb3b,5k2z-suxx,2016-04-21T00:01:27.710-07:00,2016-04-21T00:01:28.094-07:00,2016-04-21T00:01:29.152-07:00
50848670-5d12-48e9-b6b6-4c8d37a66bae,ygr5-vcbg,2016-04-06T03:01:32.251-07:00,2016-04-06T03:01:32.766-07:00,2016-04-06T03:01:34.484-07:00
6133874b-3113-4014-bc32-202f9ec255e1,97wa-y6ff,2016-04-20T16:31:37.984-07:00,2016-04-20T16:31:38.422-07:00,2016-04-20T16:31:43.646-07:00
b0398a08-2e60-48c8-8367-59b5bcd42727,spqx-js37,2016-04-25T03:34:54.892-07:00,2016-04-25T03:34:55.269-07:00,2016-04-25T03:35:31.528-07:00
75138215-85df-4c3e-bc87-187d0893c135,5k2z-suxx,2016-04-14T00:31:26.608-07:00,2016-04-14T00:31:27.217-07:00,2016-04-14T00:31:28.274-07:00
4a8ea585-5c67-4436-b102-3f7b9428b1e9,t2qc-9pjd,2016-04-02T19:48:25.076-07:00,2016-04-02T19:48:25.397-07:00,2016-04-02T19:48:27.337-07:00
1934ac97-4ba4-45ee-b5e4-a5e6e0e39ef1,n4j6-wkkf,2016-04-06T19:03:28.470-07:00,2016-04-06T19:03:28.970-07:00,2016-04-06T19:03:30.929-07:00
715a3df6-dac7-44e3-960b-5cdb468f1202,t2qc-9pjd,2016-04-25T03:48:27.893-07:00,2016-04-25T03:48:28.290-07:00,2016-04-25T03:48:30.705-07:00
5a11a4d5-4dcf-4a4d-b049-363d67803eac,97wa-y6ff,2016-04-23T06:31:09.408-07:00,2016-04-23T06:31:09.891-07:00,2016-04-23T06:31:14.966-07:00
24e7cba2-797c-4736-a98f-7bdbfe3c8f27,5k2z-suxx,2016-04-20T17:31:27.892-07:00,2016-04-20T17:31:28.354-07:00,2016-04-20T17:31:29.597-07:00
a8c6673a-1b80-4c74-8f0f-382127fc1b64,5k2z-suxx,2016-04-16T05:46:30.406-07:00,2016-04-16T05:46:30.800-07:00,2016-04-16T05:46:31.885-07:00
840e6659-da7d-4c59-851e-e242a7b8dbdf,t2qc-9pjd,2016-04-25T12:33:25.283-07:00,2016-04-25T12:33:25.662-07:00,2016-04-25T12:33:27.388-07:00
b591ec77-4aca-4542-a8e3-8dfae453494a,t2qc-9pjd,2016-04-01T09:18:27.653-07:00,2016-04-01T09:18:27.968-07:00,2016-04-01T09:18:30.003-07:00
c4e6d010-201c-42b8-a7a3-1ecb5b074cb7,5k2z-suxx,2016-04-22T21:31:26.438-07:00,2016-04-22T21:31:26.902-07:00,2016-04-22T21:31:28.019-07:00
d71bfd0b-8b2d-41cb-b6dc-e9dc3d604721,n4j6-wkkf,2016-04-27T11:48:29.112-07:00,2016-04-27T11:48:29.458-07:00,2016-04-27T11:48:32.017-07:00
07762b34-dd07-4bfc-bea5-ad431af3c32b,cf2f-mmzv,2016-03-29T22:00:50.342-07:00,2016-03-29T22:00:50.768-07:00,2016-03-29T22:00:55.709-07:00
5923ade1-a708-4639-b5ce-61036c145a12,t2qc-9pjd,2016-04-12T18:48:27.961-07:00,2016-04-12T18:48:28.329-07:00,2016-04-12T18:48:30.319-07:00
b6cb5c2e-0417-4935-91e2-dfac6b520bbd,5k2z-suxx,2016-04-12T16:31:27.211-07:00,2016-04-12T16:31:27.670-07:00,2016-04-12T16:31:28.533-07:00
47b22ca2-3107-461c-b9f4-4ce033a461d9,n4j6-wkkf,2016-04-12T01:18:26.470-07:00,2016-04-12T01:18:26.805-07:00,2016-04-12T01:18:28.860-07:00
7166429f-49fa-4b5c-9bdd-a8701b716d74,ygr5-vcbg,2016-04-07T06:46:25.518-07:00,2016-04-07T06:46:25.895-07:00,2016-04-07T06:46:27.544-07:00
e17cfbaf-e3b5-47aa-8079-dc04d468f521,t2qc-9pjd,2016-04-17T15:33:26.795-07:00,2016-04-17T15:33:27.181-07:00,2016-04-17T15:33:29.213-07:00
29eb9f98-b8cf-4b27-8deb-a43f0ddff3a4,n4j6-wkkf,2016-04-07T06:48:26.424-07:00,2016-04-07T06:48:26.835-07:00,2016-04-07T06:48:29.282-07:00
49f4e590-dc32-4080-9ded-5302d399a6bd,5k2z-suxx,2016-04-23T05:31:25.969-07:00,2016-04-23T05:31:26.354-07:00,2016-04-23T05:31:27.526-07:00
b4a0f8b5-69fb-4dab-9bb5-2b4e6fa66f47,n4j6-wkkf,2016-04-04T05:03:26.906-07:00,2016-04-04T05:03:27.236-07:00,2016-04-04T05:03:29.340-07:00
696c2c82-18ae-4381-b84f-6a45329bee67,n4j6-wkkf,2016-03-31T00:18:28.743-07:00,2016-03-31T00:18:29.104-07:00,2016-03-31T00:18:31.384-07:00
5af48f9c-ea5c-4271-82ae-21ada6b7c65c,pubx-yq2d,2016-04-01T23:30:33.303-07:00,2016-04-01T23:30:33.753-07:00,2016-04-01T23:46:36.144-07:00
78906f6e-a718-4189-90cc-02170bc0eb6c,n4j6-wkkf,2016-04-18T19:48:30.412-07:00,2016-04-18T19:48:30.696-07:00,2016-04-18T19:48:32.762-07:00
c9196734-0443-4a5e-b909-39bd45b2d2a1,t2qc-9pjd,2016-03-30T15:03:27.102-07:00,2016-03-30T15:03:27.457-07:00,2016-03-30T15:03:29.372-07:00
88c6f9d5-5ce8-4009-9e52-ba77dc895cda,t2qc-9pjd,2016-04-18T17:48:31.944-07:00,2016-04-18T17:48:32.284-07:00,2016-04-18T17:48:34.128-07:00
58417831-9745-449b-931f-4ab77d84acb0,5k2z-suxx,2016-03-31T21:46:27.309-07:00,2016-03-31T21:46:27.705-07:00,2016-03-31T21:46:28.708-07:00
ee1ce83f-8f33-4d57-8257-3403d4277aab,ygr5-vcbg,2016-04-02T20:16:27.157-07:00,2016-04-02T20:16:27.471-07:00,2016-04-02T20:16:28.912-07:00
f32c6104-5043-4251-b76d-9f1e32313bfd,5k2z-suxx,2016-03-29T23:16:32.954-07:00,2016-03-29T23:16:33.297-07:00,2016-03-29T23:16:34.484-07:00
dc8c8876-9dc1-4b87-9d67-cdd56fcd654d,ygr5-vcbg,2016-04-18T07:31:29.472-07:00,2016-04-18T07:31:29.808-07:00,2016-04-18T07:31:31.496-07:00
8251a2b6-abe6-48dc-a041-76a6ffc85fa3,t2qc-9pjd,2016-04-02T12:33:25.035-07:00,2016-04-02T12:33:25.312-07:00,2016-04-02T12:33:31.945-07:00
9e2ff5df-57cd-4985-a43f-d2809b90385a,n4j6-wkkf,2016-04-17T23:48:26.729-07:00,2016-04-17T23:48:27.061-07:00,2016-04-17T23:48:29.230-07:00
52306d14-bd5d-4ef8-b8ba-4688464bd985,t2qc-9pjd,2016-04-11T17:03:28.760-07:00,2016-04-11T17:03:29.114-07:00,2016-04-11T17:03:31.177-07:00
503e4011-6164-4285-ae35-1e38dc3d9be8,t2qc-9pjd,2016-04-01T14:03:27.825-07:00,2016-04-01T14:03:28.179-07:00,2016-04-01T14:03:42.534-07:00
67ff727b-4bf6-483a-8fd8-937fb35941d7,ygr5-vcbg,2016-04-02T02:46:27.693-07:00,2016-04-02T02:46:27.948-07:00,2016-04-02T02:46:29.476-07:00
b86fa2b5-866b-4fe4-b554-7ff2e9a93682,ygr5-vcbg,2016-04-08T14:31:29.507-07:00,2016-04-08T14:31:29.915-07:00,2016-04-08T14:31:31.403-07:00
991105b0-8b1a-42ab-a85b-21e0d2ea3ac2,t2qc-9pjd,2016-04-24T20:33:24.627-07:00,2016-04-24T20:33:24.895-07:00,2016-04-24T20:33:27.048-07:00
bf754003-47f4-4a2c-9fd7-5efb002ee8ea,thvf-6diy,2016-04-27T03:27:24.807-07:00,2016-04-27T03:27:25.208-07:00,2016-04-27T03:27:26.162-07:00
519afdfb-44ed-43f8-b6e9-9bf305f4996e,97wa-y6ff,2016-04-18T11:31:45.292-07:00,2016-04-18T11:31:45.722-07:00,2016-04-18T11:31:50.741-07:00
aad57618-52fb-490d-b08e-b83cc459bb8f,n4j6-wkkf,2016-03-31T23:18:32.194-07:00,2016-03-31T23:18:32.562-07:00,2016-03-31T23:18:34.505-07:00
9a0bf031-a8a5-4067-bf6f-571bda4d8b8a,5k2z-suxx,2016-04-06T12:46:28.334-07:00,2016-04-06T12:46:28.700-07:00,2016-04-06T12:46:29.648-07:00
fcaf276b-50b1-4d92-a1ab-275945c5137d,u9xt-hiju,2016-04-01T22:33:29.232-07:00,2016-04-01T22:33:29.511-07:00,2016-04-01T22:33:31.363-07:00
1a198106-d384-4a62-b42c-fb4840bd1932,4h87-zdcp,2016-04-24T01:08:27.113-07:00,2016-04-24T01:08:27.606-07:00,2016-04-24T01:08:29.878-07:00
293b3308-d7c5-46d4-9fc7-6cbf5151dd54,ygr5-vcbg,2016-03-31T05:16:26.229-07:00,2016-03-31T05:16:26.498-07:00,2016-03-31T05:16:28.043-07:00
55f11be2-cdcc-4fc1-9a32-f7bb11fa5c7d,t2qc-9pjd,2016-04-11T22:33:28.006-07:00,2016-04-11T22:33:28.343-07:00,2016-04-11T22:33:30.124-07:00
271ed845-5142-4786-9431-d5084355746f,t2qc-9pjd,2016-04-08T01:33:27.132-07:00,2016-04-08T01:33:27.448-07:00,2016-04-08T01:33:29.313-07:00
2c20c19d-5e44-407d-8e36-a153177f934b,n4j6-wkkf,2016-04-08T23:18:34.716-07:00,2016-04-08T23:18:35.010-07:00,2016-04-08T23:18:36.975-07:00
6a005cc9-b672-4b54-bc76-c32ed9b3dabc,n4j6-wkkf,2016-04-15T06:48:28.948-07:00,2016-04-15T06:48:29.303-07:00,2016-04-15T06:48:31.478-07:00
5d6b3a1a-f391-4b2d-aeb9-c9698c66c253,ygr5-vcbg,2016-04-13T08:31:29.819-07:00,2016-04-13T08:31:30.113-07:00,2016-04-13T08:31:31.529-07:00
a347ece4-5099-4d2f-bf77-e8fbacb510f7,bbyy-e7gq,2016-04-23T04:00:43.819-07:00,2016-04-23T04:00:44.202-07:00,2016-04-23T04:00:48.202-07:00
ea09a35c-9a4f-457f-b2cb-533a95325dbc,n4j6-wkkf,2016-04-20T17:18:30.524-07:00,2016-04-20T17:18:30.811-07:00,2016-04-20T17:18:33.012-07:00
0e0e24bc-b4c4-4f0c-bcb5-74b4d902c5b7,5k2z-suxx,2016-04-25T01:01:23.819-07:00,2016-04-25T01:01:24.115-07:00,2016-04-25T01:01:28.637-07:00
d3b5113e-3085-4c1d-9486-383f26569180,5k2z-suxx,2016-04-26T01:46:25.572-07:00,2016-04-26T01:46:25.889-07:00,2016-04-26T01:46:27.183-07:00
3e9dce20-d0f8-4cc2-9022-63746b3f7750,t2qc-9pjd,2016-03-29T11:48:26.577-07:00,2016-03-29T11:48:27.083-07:00,2016-03-29T11:48:29.564-07:00
